movieId,title,genres,release_year,primary_genre,secondary_genre,imdbId,tmdbId,movielens_url,imdb_url,tmdb_url,average_rating,consolidated_tags
2122,Children of the Corn,Horror Thriller,1984,Thriller,Horror,87050,10823,https://movielens.org/movies/2122,http://www.imdb.com/title/tt0087050/,https://www.themoviedb.org/movie/10823,2.45,Stephen King
2123,All Dogs Go to Heaven,Animation Children Comedy Drama Fantasy,1989,Fantasy,Drama,96787,11497,https://movielens.org/movies/2123,http://www.imdb.com/title/tt0096787/,https://www.themoviedb.org/movie/11497,2.7,
2124,The Addams Family,Children Comedy Fantasy,1991,Fantasy,Comedy,101272,2907,https://movielens.org/movies/2124,http://www.imdb.com/title/tt0101272/,https://www.themoviedb.org/movie/2907,3.29,black comedy Christina Ricci Christopher Lloyd Family gothic quirky
2125,Ever After: A Cinderella Story,Comedy Drama Romance,1998,Romance,Drama,120631,9454,https://movielens.org/movies/2125,http://www.imdb.com/title/tt0120631/,https://www.themoviedb.org/movie/9454,3.62,
2126,Snake Eyes,Action Crime Mystery Thriller,1998,Thriller,Mystery,120832,8688,https://movielens.org/movies/2126,http://www.imdb.com/title/tt0120832/,https://www.themoviedb.org/movie/8688,2.77,
2130,Atlantic City,Crime Drama Romance,1980,Romance,Drama,80388,23954,https://movielens.org/movies/2130,http://www.imdb.com/title/tt0080388/,https://www.themoviedb.org/movie/23954,3.69,
2131,Autumn Sonata (Höstsonaten),Drama,1978,Drama,N/A,77711,12761,https://movielens.org/movies/2131,http://www.imdb.com/title/tt0077711/,https://www.themoviedb.org/movie/12761,4.62,
2132,Who's Afraid of Virginia Woolf?,Drama,1966,Drama,N/A,61184,396,https://movielens.org/movies/2132,http://www.imdb.com/title/tt0061184/,https://www.themoviedb.org/movie/396,4.14,
2133,Adventures in Babysitting,Adventure Comedy,1987,Comedy,Adventure,92513,14367,https://movielens.org/movies/2133,http://www.imdb.com/title/tt0092513/,https://www.themoviedb.org/movie/14367,3.32,
2134,Weird Science,Comedy Fantasy Sci-Fi,1985,Sci-Fi,Fantasy,90305,11814,https://movielens.org/movies/2134,http://www.imdb.com/title/tt0090305/,https://www.themoviedb.org/movie/11814,3.11,
2135,Doctor Dolittle,Adventure Children Musical,1967,Musical,Children,61584,16081,https://movielens.org/movies/2135,http://www.imdb.com/title/tt0061584/,https://www.themoviedb.org/movie/16081,3.77,
2136,The Nutty Professor,Comedy Sci-Fi,1963,Sci-Fi,Comedy,57372,18331,https://movielens.org/movies/2136,http://www.imdb.com/title/tt0057372/,https://www.themoviedb.org/movie/18331,2.46,
2137,Charlotte's Web,Animation Children,1973,Children,Animation,70016,15171,https://movielens.org/movies/2137,http://www.imdb.com/title/tt0070016/,https://www.themoviedb.org/movie/15171,3.55,
2138,Watership Down,Adventure Animation Children Drama Fantasy,1978,Fantasy,Drama,78480,11837,https://movielens.org/movies/2138,http://www.imdb.com/title/tt0078480/,https://www.themoviedb.org/movie/11837,4.05,atmospheric beautiful
2139,The Secret of NIMH,Adventure Animation Children Drama,1982,Drama,Children,84649,11704,https://movielens.org/movies/2139,http://www.imdb.com/title/tt0084649/,https://www.themoviedb.org/movie/11704,3.48,mice
2140,The Dark Crystal,Adventure Fantasy,1982,Fantasy,Adventure,83791,11639,https://movielens.org/movies/2140,http://www.imdb.com/title/tt0083791/,https://www.themoviedb.org/movie/11639,3.54,
2141,An American Tail,Adventure Animation Children Comedy,1986,Comedy,Children,90633,4978,https://movielens.org/movies/2141,http://www.imdb.com/title/tt0090633/,https://www.themoviedb.org/movie/4978,3.17,
2142,An American Tail: Fievel Goes West,Adventure Animation Children Musical Western,1991,Western,Musical,101329,10380,https://movielens.org/movies/2142,http://www.imdb.com/title/tt0101329/,https://www.themoviedb.org/movie/10380,2.7,
2143,Legend,Adventure Fantasy Romance,1985,Romance,Fantasy,89469,11976,https://movielens.org/movies/2143,http://www.imdb.com/title/tt0089469/,https://www.themoviedb.org/movie/11976,3.08,
2144,Sixteen Candles,Comedy Romance,1984,Romance,Comedy,88128,15144,https://movielens.org/movies/2144,http://www.imdb.com/title/tt0088128/,https://www.themoviedb.org/movie/15144,3.6,
2145,Pretty in Pink,Comedy Drama Romance,1986,Romance,Drama,91790,11522,https://movielens.org/movies/2145,http://www.imdb.com/title/tt0091790/,https://www.themoviedb.org/movie/11522,3.24,1980s high school
2146,St. Elmo's Fire,Drama Romance,1985,Romance,Drama,90060,11557,https://movielens.org/movies/2146,http://www.imdb.com/title/tt0090060/,https://www.themoviedb.org/movie/11557,3.22,post-college
2147,The Clan of the Cave Bear,Adventure Drama Fantasy,1986,Fantasy,Drama,90848,13853,https://movielens.org/movies/2147,http://www.imdb.com/title/tt0090848/,https://www.themoviedb.org/movie/13853,2.67,
2148,House,Comedy Fantasy Horror,1986,Horror,Fantasy,91223,11415,https://movielens.org/movies/2148,http://www.imdb.com/title/tt0091223/,https://www.themoviedb.org/movie/11415,3.06,
2149,House II: The Second Story,Comedy Fantasy Horror,1987,Horror,Fantasy,93220,37530,https://movielens.org/movies/2149,http://www.imdb.com/title/tt0093220/,https://www.themoviedb.org/movie/37530,1.75,
2150,The Gods Must Be Crazy,Adventure Comedy,1980,Comedy,Adventure,80801,8393,https://movielens.org/movies/2150,http://www.imdb.com/title/tt0080801/,https://www.themoviedb.org/movie/8393,3.89,
2151,The Gods Must Be Crazy II,Comedy,1989,Comedy,N/A,97443,11937,https://movielens.org/movies/2151,http://www.imdb.com/title/tt0097443/,https://www.themoviedb.org/movie/11937,3.75,
2152,Air Bud: Golden Receiver,Children Comedy,1998,Comedy,Children,140796,21661,https://movielens.org/movies/2152,http://www.imdb.com/title/tt0140796/,https://www.themoviedb.org/movie/21661,2.0,
2153,The Avengers,Action Adventure,1998,Adventure,Action,118661,9320,https://movielens.org/movies/2153,http://www.imdb.com/title/tt0118661/,https://www.themoviedb.org/movie/9320,2.32,
2154,How Stella Got Her Groove Back,Drama Romance,1998,Romance,Drama,120703,33644,https://movielens.org/movies/2154,http://www.imdb.com/title/tt0120703/,https://www.themoviedb.org/movie/33644,1.75,
2155,The Slums of Beverly Hills,Comedy Drama,1998,Drama,Comedy,120831,14662,https://movielens.org/movies/2155,http://www.imdb.com/title/tt0120831/,https://www.themoviedb.org/movie/14662,3.62,
2156,"Best Man, The (Testimone dello sposo, Il)",Comedy Drama Romance,1998,Romance,Drama,133413,125124,https://movielens.org/movies/2156,http://www.imdb.com/title/tt0133413/,https://www.themoviedb.org/movie/125124,4.0,
2159,Henry: Portrait of a Serial Killer,Crime Horror Thriller,1986,Thriller,Horror,99763,10692,https://movielens.org/movies/2159,http://www.imdb.com/title/tt0099763/,https://www.themoviedb.org/movie/10692,3.93,
2160,Rosemary's Baby,Drama Horror Thriller,1968,Thriller,Horror,63522,805,https://movielens.org/movies/2160,http://www.imdb.com/title/tt0063522/,https://www.themoviedb.org/movie/805,4.17,Atmospheric creepy paranoia scary suspense demons
2161,The NeverEnding Story,Adventure Children Fantasy,1984,Fantasy,Children,88323,34584,https://movielens.org/movies/2161,http://www.imdb.com/title/tt0088323/,https://www.themoviedb.org/movie/34584,3.58,
2162,The NeverEnding Story II: The Next Chapter,Adventure Children Fantasy,1990,Fantasy,Children,100240,34636,https://movielens.org/movies/2162,http://www.imdb.com/title/tt0100240/,https://www.themoviedb.org/movie/34636,2.5,
2163,Attack of the Killer Tomatoes!,Comedy Horror,1978,Horror,Comedy,80391,2182,https://movielens.org/movies/2163,http://www.imdb.com/title/tt0080391/,https://www.themoviedb.org/movie/2182,2.2,
2164,Surf Nazis Must Die,Action Comedy Drama Horror,1987,Horror,Drama,94077,28070,https://movielens.org/movies/2164,http://www.imdb.com/title/tt0094077/,https://www.themoviedb.org/movie/28070,1.0,
2165,Your Friends and Neighbors,Comedy Drama,1998,Drama,Comedy,119517,77469,https://movielens.org/movies/2165,http://www.imdb.com/title/tt0119517/,https://www.themoviedb.org/movie/77469,3.5,
2166,Return to Paradise,Crime Drama Romance Thriller,1998,Thriller,Romance,124595,10278,https://movielens.org/movies/2166,http://www.imdb.com/title/tt0124595/,https://www.themoviedb.org/movie/10278,2.5,
2167,Blade,Action Horror Thriller,1998,Thriller,Horror,120611,36647,https://movielens.org/movies/2167,http://www.imdb.com/title/tt0120611/,https://www.themoviedb.org/movie/36647,3.36,vampires
2169,Dead Man on Campus,Comedy,1998,Comedy,N/A,118301,14557,https://movielens.org/movies/2169,http://www.imdb.com/title/tt0118301/,https://www.themoviedb.org/movie/14557,2.29,
2170,Wrongfully Accused,Action Comedy,1998,Comedy,Action,120901,9417,https://movielens.org/movies/2170,http://www.imdb.com/title/tt0120901/,https://www.themoviedb.org/movie/9417,2.4,
2171,Next Stop Wonderland,Comedy Drama Romance,1998,Romance,Drama,119778,41469,https://movielens.org/movies/2171,http://www.imdb.com/title/tt0119778/,https://www.themoviedb.org/movie/41469,3.31,aquarium Boston personals ads
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy Drama,1998,Drama,Comedy,120692,19381,https://movielens.org/movies/2172,http://www.imdb.com/title/tt0120692/,https://www.themoviedb.org/movie/19381,3.0,
2174,Beetlejuice,Comedy Fantasy,1988,Fantasy,Comedy,94721,4011,https://movielens.org/movies/2174,http://www.imdb.com/title/tt0094721/,https://www.themoviedb.org/movie/4011,3.47,
2175,Déjà Vu,Drama Romance,1997,Romance,Drama,119033,161795,https://movielens.org/movies/2175,http://www.imdb.com/title/tt0119033/,https://www.themoviedb.org/movie/161795,4.5,
2176,Rope,Crime Drama Thriller,1948,Thriller,Drama,40746,1580,https://movielens.org/movies/2176,http://www.imdb.com/title/tt0040746/,https://www.themoviedb.org/movie/1580,3.9,
2177,Family Plot,Comedy Thriller,1976,Thriller,Comedy,74512,5854,https://movielens.org/movies/2177,http://www.imdb.com/title/tt0074512/,https://www.themoviedb.org/movie/5854,3.17,
2178,Frenzy,Thriller,1972,Thriller,N/A,68611,573,https://movielens.org/movies/2178,http://www.imdb.com/title/tt0068611/,https://www.themoviedb.org/movie/573,3.5,
2179,Topaz,Thriller,1969,Thriller,N/A,65112,2370,https://movielens.org/movies/2179,http://www.imdb.com/title/tt0065112/,https://www.themoviedb.org/movie/2370,3.0,
2180,Torn Curtain,Thriller,1966,Thriller,N/A,61107,5780,https://movielens.org/movies/2180,http://www.imdb.com/title/tt0061107/,https://www.themoviedb.org/movie/5780,3.5,
2181,Marnie,Drama Mystery Romance Thriller,1964,Thriller,Romance,58329,506,https://movielens.org/movies/2181,http://www.imdb.com/title/tt0058329/,https://www.themoviedb.org/movie/506,3.62,
2182,The Wrong Man,Drama Film-Noir Thriller,1956,Thriller,Film-Noir,51207,22527,https://movielens.org/movies/2182,http://www.imdb.com/title/tt0051207/,https://www.themoviedb.org/movie/22527,2.88,
2183,The Man Who Knew Too Much,Adventure Drama Mystery Thriller,1956,Thriller,Mystery,49470,574,https://movielens.org/movies/2183,http://www.imdb.com/title/tt0049470/,https://www.themoviedb.org/movie/574,3.56,
2184,The Trouble with Harry,Comedy Mystery,1955,Mystery,Comedy,48750,11219,https://movielens.org/movies/2184,http://www.imdb.com/title/tt0048750/,https://www.themoviedb.org/movie/11219,3.42,
2185,I Confess,Thriller,1953,Thriller,N/A,45897,30159,https://movielens.org/movies/2185,http://www.imdb.com/title/tt0045897/,https://www.themoviedb.org/movie/30159,4.0,
2186,Strangers on a Train,Crime Drama Film-Noir Thriller,1951,Thriller,Film-Noir,44079,845,https://movielens.org/movies/2186,http://www.imdb.com/title/tt0044079/,https://www.themoviedb.org/movie/845,3.98,murder
2187,Stage Fright,Mystery Romance Thriller,1950,Thriller,Romance,42994,1978,https://movielens.org/movies/2187,http://www.imdb.com/title/tt0042994/,https://www.themoviedb.org/movie/1978,3.5,theater
2188,54,Drama,1998,Drama,N/A,120577,3682,https://movielens.org/movies/2188,http://www.imdb.com/title/tt0120577/,https://www.themoviedb.org/movie/3682,2.0,
2190,Why Do Fools Fall In Love?,Drama,1998,Drama,N/A,123324,46702,https://movielens.org/movies/2190,http://www.imdb.com/title/tt0123324/,https://www.themoviedb.org/movie/46702,2.0,
2193,Willow,Action Adventure Fantasy,1988,Fantasy,Adventure,96446,847,https://movielens.org/movies/2193,http://www.imdb.com/title/tt0096446/,https://www.themoviedb.org/movie/847,3.34,
2194,The Untouchables,Action Crime Drama,1987,Drama,Crime,94226,117,https://movielens.org/movies/2194,http://www.imdb.com/title/tt0094226/,https://www.themoviedb.org/movie/117,3.94,Capone gangsters
2195,Dirty Work,Comedy,1998,Comedy,N/A,120654,14577,https://movielens.org/movies/2195,http://www.imdb.com/title/tt0120654/,https://www.themoviedb.org/movie/14577,3.21,
2196,Knock Off,Action,1998,Action,N/A,120724,37498,https://movielens.org/movies/2196,http://www.imdb.com/title/tt0120724/,https://www.themoviedb.org/movie/37498,5.0,
2201,The Paradine Case,Drama,1947,Drama,N/A,39694,31667,https://movielens.org/movies/2201,http://www.imdb.com/title/tt0039694/,https://www.themoviedb.org/movie/31667,3.5,
2202,Lifeboat,Drama War,1944,War,Drama,37017,13321,https://movielens.org/movies/2202,http://www.imdb.com/title/tt0037017/,https://www.themoviedb.org/movie/13321,4.36,survival
2203,Shadow of a Doubt,Crime Drama Thriller,1943,Thriller,Drama,36342,21734,https://movielens.org/movies/2203,http://www.imdb.com/title/tt0036342/,https://www.themoviedb.org/movie/21734,4.14,small towns
2204,Saboteur,Mystery Thriller,1942,Thriller,Mystery,35279,31997,https://movielens.org/movies/2204,http://www.imdb.com/title/tt0035279/,https://www.themoviedb.org/movie/31997,3.88,
2205,Mr. & Mrs. Smith,Comedy Romance,1941,Romance,Comedy,33922,24197,https://movielens.org/movies/2205,http://www.imdb.com/title/tt0033922/,https://www.themoviedb.org/movie/24197,2.88,
2206,Suspicion,Film-Noir Mystery Thriller,1941,Thriller,Mystery,34248,11462,https://movielens.org/movies/2206,http://www.imdb.com/title/tt0034248/,https://www.themoviedb.org/movie/11462,4.0,paranoia
2207,Jamaica Inn,Drama,1939,Drama,N/A,31505,31995,https://movielens.org/movies/2207,http://www.imdb.com/title/tt0031505/,https://www.themoviedb.org/movie/31995,3.0,
2208,The Lady Vanishes,Drama Mystery Thriller,1938,Thriller,Mystery,30341,940,https://movielens.org/movies/2208,http://www.imdb.com/title/tt0030341/,https://www.themoviedb.org/movie/940,3.92,train
2210,Sabotage,Thriller,1936,Thriller,N/A,28212,12684,https://movielens.org/movies/2210,http://www.imdb.com/title/tt0028212/,https://www.themoviedb.org/movie/12684,3.25,
2211,Secret Agent,Thriller,1936,Thriller,N/A,28231,2761,https://movielens.org/movies/2211,http://www.imdb.com/title/tt0028231/,https://www.themoviedb.org/movie/2761,3.0,
2212,The Man Who Knew Too Much,Drama Thriller,1934,Thriller,Drama,25452,8208,https://movielens.org/movies/2212,http://www.imdb.com/title/tt0025452/,https://www.themoviedb.org/movie/8208,3.67,
2226,The Ring,Drama,1927,Drama,N/A,18328,36056,https://movielens.org/movies/2226,http://www.imdb.com/title/tt0018328/,https://www.themoviedb.org/movie/36056,1.0,
2227,The Lodger: A Story of the London Fog,Crime Drama Thriller,1927,Thriller,Drama,17075,2760,https://movielens.org/movies/2227,http://www.imdb.com/title/tt0017075/,https://www.themoviedb.org/movie/2760,3.5,
2231,Rounders,Drama,1998,Drama,N/A,128442,10220,https://movielens.org/movies/2231,http://www.imdb.com/title/tt0128442/,https://www.themoviedb.org/movie/10220,3.86,
2232,Cube,Horror Mystery Sci-Fi Thriller,1997,Thriller,Sci-Fi,123755,431,https://movielens.org/movies/2232,http://www.imdb.com/title/tt0123755/,https://www.themoviedb.org/movie/431,3.43,
2236,Simon Birch,Drama,1998,Drama,N/A,124879,22796,https://movielens.org/movies/2236,http://www.imdb.com/title/tt0124879/,https://www.themoviedb.org/movie/22796,3.0,
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy Drama,1975,Drama,Comedy,73817,37916,https://movielens.org/movies/2239,http://www.imdb.com/title/tt0073817/,https://www.themoviedb.org/movie/37916,4.67,
2240,My Bodyguard,Drama,1980,Drama,N/A,81207,21873,https://movielens.org/movies/2240,http://www.imdb.com/title/tt0081207/,https://www.themoviedb.org/movie/21873,3.86,
2241,Class,Comedy,1983,Comedy,N/A,85346,21500,https://movielens.org/movies/2241,http://www.imdb.com/title/tt0085346/,https://www.themoviedb.org/movie/21500,3.5,
2243,Broadcast News,Comedy Drama Romance,1987,Romance,Drama,92699,12626,https://movielens.org/movies/2243,http://www.imdb.com/title/tt0092699/,https://www.themoviedb.org/movie/12626,3.43,journalism
2244,The Allnighter,Comedy Romance,1987,Romance,Comedy,92537,37818,https://movielens.org/movies/2244,http://www.imdb.com/title/tt0092537/,https://www.themoviedb.org/movie/37818,1.5,
2245,Working Girl,Comedy Drama Romance,1988,Romance,Drama,96463,3525,https://movielens.org/movies/2245,http://www.imdb.com/title/tt0096463/,https://www.themoviedb.org/movie/3525,3.2,
2247,Married to the Mob,Comedy,1988,Comedy,N/A,95593,2321,https://movielens.org/movies/2247,http://www.imdb.com/title/tt0095593/,https://www.themoviedb.org/movie/2321,3.0,Mafia
2248,Say Anything...,Comedy Drama Romance,1989,Romance,Drama,98258,2028,https://movielens.org/movies/2248,http://www.imdb.com/title/tt0098258/,https://www.themoviedb.org/movie/2028,3.92,In Your Eyes Lloyd Dobbler
2249,My Blue Heaven,Comedy,1990,Comedy,N/A,100212,16384,https://movielens.org/movies/2249,http://www.imdb.com/title/tt0100212/,https://www.themoviedb.org/movie/16384,3.18,Mafia
2252,Hero,Comedy Drama,1992,Drama,Comedy,104412,10699,https://movielens.org/movies/2252,http://www.imdb.com/title/tt0104412/,https://www.themoviedb.org/movie/10699,2.5,
2253,Toys,Comedy Fantasy,1992,Fantasy,Comedy,105629,11597,https://movielens.org/movies/2253,http://www.imdb.com/title/tt0105629/,https://www.themoviedb.org/movie/11597,2.38,
2255,Young Doctors in Love,Comedy,1982,Comedy,N/A,84938,47947,https://movielens.org/movies/2255,http://www.imdb.com/title/tt0084938/,https://www.themoviedb.org/movie/47947,1.5,
2256,Parasite,Horror Sci-Fi,1982,Sci-Fi,Horror,84472,48311,https://movielens.org/movies/2256,http://www.imdb.com/title/tt0084472/,https://www.themoviedb.org/movie/48311,2.5,
2257,No Small Affair,Comedy Romance,1984,Romance,Comedy,87810,44772,https://movielens.org/movies/2257,http://www.imdb.com/title/tt0087810/,https://www.themoviedb.org/movie/44772,4.0,
2259,Blame It on Rio,Comedy Romance,1984,Romance,Comedy,86973,14347,https://movielens.org/movies/2259,http://www.imdb.com/title/tt0086973/,https://www.themoviedb.org/movie/14347,3.19,
2260,Wisdom,Crime Drama,1986,Drama,Crime,92225,41090,https://movielens.org/movies/2260,http://www.imdb.com/title/tt0092225/,https://www.themoviedb.org/movie/41090,2.5,
2261,One Crazy Summer,Comedy,1986,Comedy,N/A,91680,18282,https://movielens.org/movies/2261,http://www.imdb.com/title/tt0091680/,https://www.themoviedb.org/movie/18282,3.0,
2262,About Last Night...,Comedy Drama Romance,1986,Romance,Drama,90583,18169,https://movielens.org/movies/2262,http://www.imdb.com/title/tt0090583/,https://www.themoviedb.org/movie/18169,3.0,
2263,The Seventh Sign,Drama Fantasy Thriller,1988,Thriller,Fantasy,96073,11082,https://movielens.org/movies/2263,http://www.imdb.com/title/tt0096073/,https://www.themoviedb.org/movie/11082,2.8,
2264,We're No Angels,Comedy Crime,1989,Crime,Comedy,98625,5971,https://movielens.org/movies/2264,http://www.imdb.com/title/tt0098625/,https://www.themoviedb.org/movie/5971,2.75,
2265,Nothing But Trouble,Adventure Comedy,1991,Comedy,Adventure,102558,11933,https://movielens.org/movies/2265,http://www.imdb.com/title/tt0102558/,https://www.themoviedb.org/movie/11933,2.38,
2266,The Butcher's Wife,Comedy Romance,1991,Romance,Comedy,101523,20096,https://movielens.org/movies/2266,http://www.imdb.com/title/tt0101523/,https://www.themoviedb.org/movie/20096,3.1,
2267,Mortal Thoughts,Mystery Thriller,1991,Thriller,Mystery,102469,30815,https://movielens.org/movies/2267,http://www.imdb.com/title/tt0102469/,https://www.themoviedb.org/movie/30815,2.5,
2268,A Few Good Men,Crime Drama Thriller,1992,Thriller,Drama,104257,881,https://movielens.org/movies/2268,http://www.imdb.com/title/tt0104257/,https://www.themoviedb.org/movie/881,3.79,court military
2269,Indecent Proposal,Drama Romance,1993,Romance,Drama,107211,4478,https://movielens.org/movies/2269,http://www.imdb.com/title/tt0107211/,https://www.themoviedb.org/movie/4478,3.0,
2271,Permanent Midnight,Drama,1998,Drama,N/A,120788,22318,https://movielens.org/movies/2271,http://www.imdb.com/title/tt0120788/,https://www.themoviedb.org/movie/22318,3.0,
2272,One True Thing,Drama,1998,Drama,N/A,120776,53113,https://movielens.org/movies/2272,http://www.imdb.com/title/tt0120776/,https://www.themoviedb.org/movie/53113,2.75,
2273,Rush Hour,Action Comedy Crime Thriller,1998,Thriller,Crime,120812,2109,https://movielens.org/movies/2273,http://www.imdb.com/title/tt0120812/,https://www.themoviedb.org/movie/2109,3.26,
2275,Six-String Samurai,Action Adventure Sci-Fi,1998,Sci-Fi,Adventure,118736,24746,https://movielens.org/movies/2275,http://www.imdb.com/title/tt0118736/,https://www.themoviedb.org/movie/24746,3.6,
2278,Ronin,Action Crime Thriller,1998,Thriller,Crime,122690,8195,https://movielens.org/movies/2278,http://www.imdb.com/title/tt0122690/,https://www.themoviedb.org/movie/8195,3.52,
2279,Urban Legend,Horror Thriller,1998,Thriller,Horror,146336,9877,https://movielens.org/movies/2279,http://www.imdb.com/title/tt0146336/,https://www.themoviedb.org/movie/9877,2.4,
2280,Clay Pigeons,Crime,1998,Crime,N/A,118863,26618,https://movielens.org/movies/2280,http://www.imdb.com/title/tt0118863/,https://www.themoviedb.org/movie/26618,3.0,
2281,Monument Ave.,Action Crime Drama,1998,Drama,Crime,119802,21132,https://movielens.org/movies/2281,http://www.imdb.com/title/tt0119802/,https://www.themoviedb.org/movie/21132,2.5,
2282,Pecker,Comedy Drama,1998,Drama,Comedy,126604,11855,https://movielens.org/movies/2282,http://www.imdb.com/title/tt0126604/,https://www.themoviedb.org/movie/11855,3.42,
2283,The Sheltering Sky,Drama,1990,Drama,N/A,100594,24016,https://movielens.org/movies/2283,http://www.imdb.com/title/tt0100594/,https://www.themoviedb.org/movie/24016,3.5,
2286,The Fiendish Plot of Dr. Fu Manchu,Comedy,1980,Comedy,N/A,80731,3486,https://movielens.org/movies/2286,http://www.imdb.com/title/tt0080731/,https://www.themoviedb.org/movie/3486,2.0,
2287,Them!,Horror Sci-Fi Thriller,1954,Thriller,Sci-Fi,47573,11071,https://movielens.org/movies/2287,http://www.imdb.com/title/tt0047573/,https://www.themoviedb.org/movie/11071,3.8,
2288,The Thing,Action Horror Sci-Fi Thriller,1982,Thriller,Sci-Fi,84787,1091,https://movielens.org/movies/2288,http://www.imdb.com/title/tt0084787/,https://www.themoviedb.org/movie/1091,3.93,
2289,The Player,Comedy Crime Drama,1992,Drama,Crime,105151,10403,https://movielens.org/movies/2289,http://www.imdb.com/title/tt0105151/,https://www.themoviedb.org/movie/10403,3.95,
2290,Stardust Memories,Comedy Drama,1980,Drama,Comedy,81554,11337,https://movielens.org/movies/2290,http://www.imdb.com/title/tt0081554/,https://www.themoviedb.org/movie/11337,3.6,
2291,Edward Scissorhands,Drama Fantasy Romance,1990,Romance,Fantasy,99487,162,https://movielens.org/movies/2291,http://www.imdb.com/title/tt0099487/,https://www.themoviedb.org/movie/162,3.7,freaks
2292,Overnight Delivery,Comedy Romance,1998,Romance,Comedy,117276,25723,https://movielens.org/movies/2292,http://www.imdb.com/title/tt0117276/,https://www.themoviedb.org/movie/25723,2.5,
2294,Antz,Adventure Animation Children Comedy Fantasy,1998,Fantasy,Comedy,120587,8916,https://movielens.org/movies/2294,http://www.imdb.com/title/tt0120587/,https://www.themoviedb.org/movie/8916,3.24,
2295,The Impostors,Comedy,1998,Comedy,N/A,120823,28134,https://movielens.org/movies/2295,http://www.imdb.com/title/tt0120823/,https://www.themoviedb.org/movie/28134,4.5,Screwball
2296,A Night at the Roxbury,Comedy,1998,Comedy,N/A,120770,9429,https://movielens.org/movies/2296,http://www.imdb.com/title/tt0120770/,https://www.themoviedb.org/movie/9429,2.1,SNL
2297,What Dreams May Come,Adventure Drama Fantasy Romance,1998,Romance,Fantasy,120889,12159,https://movielens.org/movies/2297,http://www.imdb.com/title/tt0120889/,https://www.themoviedb.org/movie/12159,3.64,
2298,Strangeland,Thriller,1998,Thriller,N/A,124102,27791,https://movielens.org/movies/2298,http://www.imdb.com/title/tt0124102/,https://www.themoviedb.org/movie/27791,4.0,
2300,The Producers,Comedy,1968,Comedy,N/A,63462,30197,https://movielens.org/movies/2300,http://www.imdb.com/title/tt0063462/,https://www.themoviedb.org/movie/30197,3.97,Broadway
2301,History of the World: Part I,Comedy Musical,1981,Musical,Comedy,82517,10156,https://movielens.org/movies/2301,http://www.imdb.com/title/tt0082517/,https://www.themoviedb.org/movie/10156,3.62,
2302,My Cousin Vinny,Comedy,1992,Comedy,N/A,104952,10377,https://movielens.org/movies/2302,http://www.imdb.com/title/tt0104952/,https://www.themoviedb.org/movie/10377,3.26,court
2303,Nashville,Drama Musical,1975,Musical,Drama,73440,3121,https://movielens.org/movies/2303,http://www.imdb.com/title/tt0073440/,https://www.themoviedb.org/movie/3121,3.6,
2304,Love Is the Devil,Drama,1998,Drama,N/A,119577,4975,https://movielens.org/movies/2304,http://www.imdb.com/title/tt0119577/,https://www.themoviedb.org/movie/4975,4.0,
2306,Holy Man,Comedy,1998,Comedy,N/A,120701,9713,https://movielens.org/movies/2306,http://www.imdb.com/title/tt0120701/,https://www.themoviedb.org/movie/9713,2.58,
2307,One Tough Cop,Action Crime,1998,Crime,Action,122642,134368,https://movielens.org/movies/2307,http://www.imdb.com/title/tt0122642/,https://www.themoviedb.org/movie/134368,3.0,
2310,The Mighty,Drama,1998,Drama,N/A,119670,9821,https://movielens.org/movies/2310,http://www.imdb.com/title/tt0119670/,https://www.themoviedb.org/movie/9821,3.67,adolescence
2311,2010: The Year We Make Contact,Sci-Fi,1984,Sci-Fi,N/A,86837,4437,https://movielens.org/movies/2311,http://www.imdb.com/title/tt0086837/,https://www.themoviedb.org/movie/4437,3.59,
2312,Children of a Lesser God,Drama,1986,Drama,N/A,90830,1890,https://movielens.org/movies/2312,http://www.imdb.com/title/tt0090830/,https://www.themoviedb.org/movie/1890,3.83,death penalty
2313,The Elephant Man,Drama,1980,Drama,N/A,80678,1955,https://movielens.org/movies/2313,http://www.imdb.com/title/tt0080678/,https://www.themoviedb.org/movie/1955,4.03,freaks
2314,Beloved,Drama,1998,Drama,N/A,120603,39437,https://movielens.org/movies/2314,http://www.imdb.com/title/tt0120603/,https://www.themoviedb.org/movie/39437,4.5,
2315,Bride of Chucky (Child's Play 4),Comedy Horror Thriller,1998,Thriller,Horror,144120,11932,https://movielens.org/movies/2315,http://www.imdb.com/title/tt0144120/,https://www.themoviedb.org/movie/11932,2.17,
2316,Practical Magic,Drama Fantasy Mystery Romance,1998,Romance,Mystery,120791,6435,https://movielens.org/movies/2316,http://www.imdb.com/title/tt0120791/,https://www.themoviedb.org/movie/6435,3.21,
2318,Happiness,Comedy Drama,1998,Drama,Comedy,147612,10683,https://movielens.org/movies/2318,http://www.imdb.com/title/tt0147612/,https://www.themoviedb.org/movie/10683,4.12,
2320,Apt Pupil,Drama Thriller,1998,Thriller,Drama,118636,9445,https://movielens.org/movies/2320,http://www.imdb.com/title/tt0118636/,https://www.themoviedb.org/movie/9445,3.0,
2321,Pleasantville,Comedy Drama Fantasy,1998,Fantasy,Drama,120789,2657,https://movielens.org/movies/2321,http://www.imdb.com/title/tt0120789/,https://www.themoviedb.org/movie/2657,3.48,
